refund_id,order_id,refund_date,refund_amount,reason
1863,16613,2023-07-04,19.69,Defective
1864,39993,2023-04-15,13.2,Defective
1865,26949,2023-11-29,19.45,Wrong Item
1866,10576,2023-06-17,12.22,Changed Mind
1867,20576,2023-12-16,131.34,Changed Mind
1868,58890,2023-07-19,33.78,Defective
1869,52420,2023-02-21,85.6,Defective
1870,18044,2023-02-23,31.47,Defective
1871,26254,2023-06-15,178.88,Changed Mind
1872,42278,2023-11-05,199.89,Changed Mind
1873,57701,2023-11-18,27.7,Wrong Item
1874,25051,2023-09-17,50.78,Changed Mind
1875,7246,2023-02-16,83.65,Defective
1876,42270,2023-10-05,147.92,Changed Mind
1877,35781,2023-05-21,165.78,Wrong Item
1878,27390,2023-06-20,178.06,Wrong Item
1879,11167,2023-09-24,82.71,Changed Mind
1880,44416,2023-10-23,126.83,Defective
1881,20229,2023-08-07,105.55,Wrong Item
1882,43631,2023-12-28,114.73,Wrong Item
1883,41353,2023-01-19,131.03,Changed Mind
1884,36059,2023-06-19,22.07,Changed Mind
1885,29680,2023-04-27,19.84,Wrong Item
1886,48360,2023-03-26,91.63,Wrong Item
1887,33356,2023-07-23,174.26,Changed Mind
1888,3703,2023-11-21,173.32,Wrong Item
1889,32812,2023-06-09,199.89,Changed Mind
1890,20649,2023-07-30,93.02,Wrong Item
1891,6011,2023-11-07,83.62,Defective
1892,17453,2023-01-29,147.02,Wrong Item
1893,2657,2023-03-29,20.55,Defective
1894,16861,2023-05-25,161.44,Changed Mind
1895,13839,2023-10-01,134.53,Changed Mind
1896,46112,2023-04-09,45.14,Changed Mind
1897,37973,2023-05-08,125.43,Defective
1898,5897,2023-05-13,104.57,Changed Mind
1899,6260,2023-01-20,193.76,Wrong Item
1900,28495,2023-08-15,161.29,Defective
1901,55149,2023-01-20,143.65,Changed Mind
1902,15532,2023-12-20,81.39,Defective
1903,58964,2023-03-18,88.6,Defective
1904,22642,2023-05-30,40.57,Wrong Item
1905,25590,2023-06-21,44.1,Wrong Item
1906,8474,2023-11-19,110.54,Changed Mind
1907,30360,2023-01-16,116.72,Changed Mind
1908,36488,2023-03-10,55.42,Wrong Item
1909,26089,2023-01-19,115.83,Wrong Item
1910,1880,2023-06-13,186.61,Wrong Item
1911,45377,2023-02-17,34.13,Changed Mind
1912,18052,2023-05-26,58.64,Defective
1913,28593,2023-12-06,187.27,Defective
1914,55385,2023-03-11,72.65,Defective
1915,13423,2023-02-22,151.61,Defective
1916,28713,2023-12-12,198.25,Defective
1917,54189,2023-04-01,155.38,Changed Mind
1918,48247,2023-09-07,142.99,Defective
1919,47825,2023-03-25,68.57,Wrong Item
1920,25757,2023-06-04,100.83,Wrong Item
1921,41533,2023-05-24,180.23,Wrong Item
1922,43500,2023-03-23,59.78,Defective
1923,29402,2023-05-08,170.25,Wrong Item
1924,32600,2023-08-18,178.74,Wrong Item
1925,46625,2023-08-08,12.7,Changed Mind
1926,23536,2023-11-04,109.92,Wrong Item
1927,35196,2023-03-23,197.89,Defective
1928,50749,2023-07-25,140.4,Wrong Item
1929,29285,2023-07-23,90.01,Changed Mind
1930,29004,2023-03-25,68.73,Defective
1931,45277,2023-03-26,127.31,Wrong Item
1932,48303,2023-09-27,172.57,Wrong Item
1933,38131,2023-10-28,70.77,Wrong Item
1934,44977,2023-01-19,157.35,Changed Mind
1935,50113,2023-09-01,153.08,Defective
1936,54845,2023-04-11,38.76,Changed Mind
1937,36431,2023-01-25,51.99,Changed Mind
1938,25716,2023-03-12,115.38,Defective
1939,51461,2023-11-03,84.85,Wrong Item
1940,17941,2023-07-29,102.91,Changed Mind
1941,18731,2023-12-30,151.66,Defective
1942,12091,2023-03-11,125.97,Changed Mind
1943,52282,2023-11-13,166.91,Changed Mind
1944,46271,2023-03-07,195.19,Changed Mind
1945,8168,2023-12-12,108.97,Defective
1946,17354,2023-06-24,145.42,Defective
1947,11936,2023-11-29,185.03,Wrong Item
1948,40188,2023-05-07,11.87,Wrong Item
1949,5116,2023-10-17,181.13,Defective
1950,28451,2023-05-17,134.81,Changed Mind
1951,36943,2023-01-02,165.06,Defective
1952,56615,2023-03-26,37.44,Defective
1953,44862,2023-07-16,160.05,Changed Mind
1954,13262,2023-12-02,63.53,Changed Mind
1955,15958,2023-11-15,176.65,Defective
1956,31365,2023-09-01,51.28,Wrong Item
1957,28004,2023-03-29,166.93,Defective
1958,37693,2023-08-15,98.8,Changed Mind
1959,58964,2023-07-24,112.11,Wrong Item
1960,45730,2023-07-13,170.96,Wrong Item
1961,1849,2023-07-02,153.74,Changed Mind
1962,23161,2023-01-30,69.12,Defective
1963,28098,2023-08-16,50.67,Defective
1964,33610,2023-05-16,61.92,Changed Mind
1965,45820,2023-03-25,25.25,Wrong Item
1966,7967,2023-02-28,125.65,Changed Mind
1967,27999,2023-12-26,119.68,Defective
1968,27627,2023-08-08,24.18,Defective
1969,27308,2023-09-08,116.23,Wrong Item
1970,46907,2023-07-08,134.84,Wrong Item
1971,27316,2023-03-01,28.54,Changed Mind
1972,53014,2023-01-03,165.55,Wrong Item
1973,15128,2023-12-21,12.37,Wrong Item
1974,42807,2023-11-09,83.2,Changed Mind
1975,37242,2023-01-30,135.13,Wrong Item
1976,1548,2023-10-30,109.37,Defective
1977,57094,2023-09-19,123.95,Defective
1978,1052,2023-08-26,89.91,Changed Mind
1979,31729,2023-01-06,129.7,Wrong Item
1980,43656,2023-09-22,115.61,Wrong Item
1981,3660,2023-01-01,141.04,Defective
1982,51591,2023-10-24,123.74,Changed Mind
1983,57494,2023-08-26,65.83,Changed Mind
1984,21302,2023-02-28,98.39,Wrong Item
1985,32321,2023-12-08,163.54,Defective
1986,45126,2023-12-14,189.91,Changed Mind
1987,36081,2023-02-25,12.76,Wrong Item
1988,14989,2023-05-19,80.15,Changed Mind
1989,41207,2023-04-22,179.48,Changed Mind
1990,12059,2023-01-26,124.06,Defective
1991,18258,2023-11-01,36.91,Changed Mind
1992,3313,2023-12-15,82.09,Changed Mind
1993,42823,2023-08-17,80.73,Defective
1994,17387,2023-05-31,80.51,Changed Mind
1995,17760,2023-08-07,198.29,Wrong Item
1996,59478,2023-12-25,125.31,Defective
1997,55485,2023-10-18,149.48,Wrong Item
1998,24987,2023-07-11,151.41,Wrong Item
1999,2211,2023-10-08,25.9,Defective
2000,30785,2023-05-31,17.16,Defective
2001,43403,2023-02-27,50.71,Changed Mind
2002,37359,2023-05-06,163.94,Defective
2003,50691,2023-11-29,59.57,Wrong Item
2004,57860,2023-07-06,113.26,Wrong Item
2005,53244,2023-08-11,22.91,Wrong Item
2006,48581,2023-02-06,70.15,Wrong Item
2007,6483,2023-03-15,71.67,Wrong Item
2008,4695,2023-01-09,18.07,Changed Mind
2009,54923,2023-09-09,57.81,Changed Mind
2010,42614,2023-08-12,124.48,Changed Mind
2011,10493,2023-01-30,73.77,Defective
2012,57394,2023-07-08,46.87,Changed Mind
2013,24090,2023-04-27,148.64,Changed Mind
2014,43101,2023-04-02,174.45,Defective
2015,41182,2023-07-04,47.86,Defective
2016,27896,2023-12-20,63.84,Defective
2017,1334,2023-07-05,95.33,Defective
2018,51789,2023-08-29,68.79,Wrong Item
2019,51898,2023-12-09,81.4,Wrong Item
2020,2213,2023-12-27,100.74,Defective
2021,46419,2023-08-05,51.13,Changed Mind
2022,52842,2023-01-18,79.43,Defective
2023,11115,2023-08-25,191.12,Wrong Item
2024,4520,2023-11-26,107.97,Wrong Item
2025,51932,2023-03-02,191.71,Wrong Item
2026,23852,2023-04-11,71.58,Defective
2027,24840,2023-10-14,89.89,Changed Mind
2028,56777,2023-11-06,55.78,Changed Mind
2029,38468,2023-07-17,28.52,Wrong Item
2030,59059,2023-05-31,28.21,Defective
2031,8247,2023-06-27,168.26,Defective
2032,6254,2023-03-22,169.25,Wrong Item
2033,9482,2023-08-23,152.73,Changed Mind
2034,15358,2023-05-07,60.73,Defective
2035,25666,2023-12-31,73.28,Defective
2036,55397,2023-02-07,127.7,Wrong Item
2037,5662,2023-07-28,171.65,Wrong Item
2038,41517,2023-11-23,193.06,Wrong Item
2039,41353,2023-08-28,68.22,Defective
2040,56621,2023-12-14,184.41,Changed Mind
2041,34387,2023-06-26,126.02,Defective
2042,31914,2023-08-09,71.87,Defective
2043,15902,2023-06-11,69.5,Changed Mind
2044,60434,2023-02-19,105.96,Changed Mind
2045,30590,2023-06-09,118.38,Defective
2046,10052,2023-04-28,139.77,Wrong Item
2047,23534,2023-09-10,29.28,Wrong Item
2048,18652,2023-12-08,109.59,Wrong Item
2049,38695,2023-12-13,57.84,Defective
2050,56778,2023-05-02,21.69,Wrong Item
2051,40346,2023-10-07,75.01,Changed Mind
2052,15878,2023-01-09,179.99,Changed Mind
2053,38157,2023-04-26,66.37,Defective
2054,46426,2023-09-16,169.31,Wrong Item
2055,15632,2023-11-10,25.94,Wrong Item
2056,18837,2023-12-21,124.18,Wrong Item
2057,48826,2023-12-15,36.9,Defective
2058,19150,2023-09-16,17.76,Changed Mind
2059,53706,2023-11-13,136.06,Wrong Item
2060,26722,2023-06-26,124.89,Wrong Item
2061,33102,2023-10-27,185.79,Changed Mind
2062,37293,2023-06-11,130.66,Changed Mind
2063,18933,2023-10-11,23.25,Defective
2064,7811,2023-04-10,180.85,Defective
2065,60870,2023-02-18,148.53,Changed Mind
2066,58289,2023-11-26,56.16,Changed Mind
2067,28146,2023-12-27,42.0,Changed Mind
2068,48289,2023-11-06,102.39,Changed Mind
2069,23713,2023-01-20,88.68,Defective
2070,50968,2023-04-20,34.99,Changed Mind
2071,23212,2023-03-11,38.55,Defective
2072,41944,2023-10-17,195.28,Defective
2073,19531,2023-11-17,77.54,Wrong Item
2074,18080,2023-09-15,134.66,Defective
2075,56364,2023-09-20,27.43,Defective
2076,8823,2023-04-23,148.69,Changed Mind
2077,12335,2023-06-26,63.72,Wrong Item
2078,34109,2023-03-26,119.06,Defective
2079,57585,2023-06-24,143.45,Defective
2080,8656,2023-12-28,15.23,Wrong Item
2081,47457,2023-01-02,115.67,Defective
2082,47129,2023-01-29,191.26,Defective
2083,32537,2023-06-26,132.0,Wrong Item
2084,60930,2023-04-29,14.81,Defective
2085,11411,2023-03-09,34.0,Wrong Item
2086,5103,2023-11-18,166.72,Wrong Item
2087,26055,2023-01-20,88.86,Wrong Item
2088,40912,2023-02-25,153.8,Changed Mind
2089,35136,2023-04-24,65.23,Wrong Item
2090,21499,2023-09-05,78.22,Changed Mind
2091,35730,2023-12-05,62.05,Wrong Item
2092,34628,2023-12-06,48.49,Defective
2093,12697,2023-05-08,54.77,Defective
2094,54195,2023-08-14,30.29,Defective
2095,54371,2023-12-14,64.09,Changed Mind
2096,4756,2023-12-20,99.64,Defective
2097,51439,2023-08-23,126.29,Wrong Item
2098,50265,2023-06-05,150.0,Changed Mind
2099,26402,2023-04-18,112.51,Wrong Item
2100,28386,2023-10-15,19.11,Defective
2101,30884,2023-03-06,86.38,Defective
2102,5654,2023-09-27,36.68,Changed Mind
2103,13150,2023-08-08,70.69,Changed Mind
2104,2386,2023-09-08,145.38,Changed Mind
2105,33884,2023-05-18,61.43,Defective
2106,17499,2023-01-04,23.81,Defective
2107,28233,2023-12-01,69.36,Wrong Item
2108,42311,2023-07-02,126.91,Changed Mind
2109,45107,2023-05-30,132.4,Defective
2110,58950,2023-11-11,76.7,Defective
2111,48516,2023-08-22,135.72,Wrong Item
2112,51845,2023-03-20,107.44,Defective
2113,2167,2023-10-23,18.47,Defective
2114,27931,2023-09-07,114.87,Wrong Item
2115,38654,2023-11-09,44.19,Changed Mind
2116,52894,2023-10-05,95.46,Defective
2117,59572,2023-06-06,68.07,Defective
2118,38121,2023-08-05,28.94,Defective
2119,38437,2023-06-08,160.97,Defective
2120,34200,2023-01-13,139.29,Changed Mind
2121,25272,2023-09-08,38.94,Defective
2122,52271,2023-07-22,87.37,Changed Mind
2123,60906,2023-04-30,185.68,Changed Mind
2124,45185,2023-11-08,76.91,Changed Mind
2125,32967,2023-05-04,16.07,Wrong Item
2126,20708,2023-11-06,74.1,Defective
2127,30397,2023-07-22,26.48,Wrong Item
2128,6516,2023-04-08,184.42,Changed Mind
2129,39042,2023-06-21,105.53,Wrong Item
2130,37520,2023-01-14,20.16,Wrong Item
2131,14525,2023-04-13,198.53,Changed Mind
2132,27123,2023-05-02,114.4,Changed Mind
2133,50292,2023-10-27,151.56,Wrong Item
2134,48544,2023-12-03,113.9,Wrong Item
2135,14413,2023-02-09,162.57,Defective
2136,47175,2023-03-25,20.62,Defective
2137,10797,2023-05-14,147.1,Changed Mind
2138,45299,2023-12-15,103.25,Wrong Item
2139,60215,2023-02-01,115.38,Wrong Item
2140,48925,2023-08-11,43.86,Wrong Item
2141,27652,2023-02-26,193.59,Changed Mind
2142,58108,2023-12-09,73.58,Changed Mind
2143,23192,2023-01-16,57.49,Wrong Item
2144,48547,2023-10-27,31.56,Changed Mind
2145,27748,2023-08-03,112.67,Defective
2146,26817,2023-02-21,94.94,Defective
2147,44362,2023-12-07,179.36,Defective
2148,49830,2023-12-28,12.16,Defective
2149,18692,2023-03-12,36.2,Defective
2150,9327,2023-08-22,84.09,Changed Mind
2151,6887,2023-04-28,90.07,Changed Mind
2152,30181,2023-08-29,54.43,Wrong Item
2153,4803,2023-11-19,18.06,Changed Mind
2154,32082,2023-07-13,132.65,Wrong Item
2155,15170,2023-01-15,151.33,Wrong Item
2156,56792,2023-11-12,28.2,Wrong Item
2157,2100,2023-12-08,54.31,Changed Mind
2158,58198,2023-01-11,138.0,Changed Mind
2159,50023,2023-04-21,168.41,Changed Mind
2160,1979,2023-11-25,23.16,Wrong Item
2161,22483,2023-03-24,156.38,Changed Mind
2162,57586,2023-05-25,186.72,Wrong Item
2163,29247,2023-09-15,120.69,Wrong Item
2164,14459,2023-11-10,88.62,Changed Mind
2165,2945,2023-02-01,61.71,Wrong Item
2166,43957,2023-02-24,59.77,Wrong Item
2167,30537,2023-12-24,145.37,Defective
2168,29392,2023-12-02,98.81,Wrong Item
2169,29367,2023-07-18,108.58,Defective
2170,57623,2023-06-26,124.58,Changed Mind
2171,60916,2023-03-29,31.47,Defective
2172,16680,2023-05-16,16.53,Changed Mind
2173,15399,2023-09-30,19.32,Changed Mind
2174,40639,2023-12-26,102.28,Wrong Item
2175,7501,2023-02-11,162.78,Changed Mind
2176,37466,2023-06-19,51.05,Changed Mind
2177,26838,2023-04-20,53.28,Wrong Item
2178,26203,2023-07-07,40.21,Changed Mind
2179,55409,2023-07-10,101.41,Wrong Item
2180,27167,2023-01-04,69.69,Changed Mind
2181,23280,2023-08-31,36.28,Wrong Item
2182,27820,2023-11-28,58.77,Wrong Item
2183,12859,2023-02-01,116.42,Changed Mind
2184,49612,2023-04-07,187.35,Defective
2185,29422,2023-10-14,89.32,Changed Mind
2186,18053,2023-08-30,11.51,Changed Mind
2187,20387,2023-02-02,127.83,Wrong Item
2188,46820,2023-04-24,153.12,Changed Mind
2189,33594,2023-03-10,178.6,Defective
2190,2534,2023-06-09,158.54,Wrong Item
2191,36701,2023-02-06,15.42,Changed Mind
2192,52194,2023-10-21,141.86,Defective
2193,13501,2023-04-25,177.45,Defective
2194,32108,2023-10-13,79.72,Changed Mind
2195,8289,2023-09-17,91.88,Wrong Item
2196,36873,2023-01-08,26.03,Defective
2197,3358,2023-07-02,150.14,Changed Mind
2198,13183,2023-11-25,80.28,Changed Mind
2199,9382,2023-12-12,108.16,Wrong Item
2200,50116,2023-08-08,193.36,Wrong Item
2201,40492,2023-09-05,121.74,Wrong Item
2202,3699,2023-09-22,69.0,Defective
2203,8474,2023-03-29,136.29,Defective
2204,35753,2023-10-15,175.68,Changed Mind
2205,12624,2023-01-05,199.65,Wrong Item
2206,2903,2023-07-15,96.52,Wrong Item
2207,40989,2023-08-14,82.07,Wrong Item
2208,23840,2023-02-11,105.82,Wrong Item
2209,12684,2023-05-23,150.79,Wrong Item
2210,54754,2023-12-09,198.52,Wrong Item
2211,1837,2023-12-17,59.62,Wrong Item
2212,33070,2023-10-20,183.01,Changed Mind
2213,54216,2023-12-17,32.25,Changed Mind
2214,36197,2023-04-21,131.46,Changed Mind
2215,35984,2023-10-25,184.52,Wrong Item
2216,5013,2023-08-14,116.91,Wrong Item
2217,14784,2023-07-10,117.13,Defective
2218,24846,2023-03-20,36.13,Changed Mind
2219,36722,2023-04-29,166.25,Wrong Item
2220,33617,2023-02-11,132.56,Wrong Item
2221,12828,2023-08-24,45.88,Changed Mind
2222,1582,2023-05-12,126.84,Changed Mind
2223,14202,2023-07-28,45.44,Wrong Item
2224,22879,2023-08-08,65.3,Changed Mind
2225,16880,2023-06-10,97.85,Defective
2226,10394,2023-12-08,86.98,Wrong Item
2227,22101,2023-11-16,195.67,Wrong Item
2228,7340,2023-06-09,17.46,Changed Mind
2229,53927,2023-06-02,166.09,Wrong Item
2230,16731,2023-07-29,10.84,Defective
2231,3589,2023-05-11,172.71,Wrong Item
2232,35061,2023-04-05,150.76,Changed Mind
2233,8058,2023-12-29,185.88,Wrong Item
2234,2787,2023-12-06,12.26,Changed Mind
2235,48898,2023-06-19,53.3,Defective
2236,11496,2023-03-15,11.0,Defective
2237,18281,2023-08-01,192.91,Wrong Item
2238,52352,2023-10-16,17.28,Defective
2239,7443,2023-12-10,126.51,Wrong Item
2240,56045,2023-05-24,117.15,Wrong Item
2241,33019,2023-01-08,164.33,Wrong Item
2242,25564,2023-04-22,161.94,Defective
2243,43338,2023-01-25,59.66,Defective
2244,11974,2023-05-24,160.55,Changed Mind
2245,45932,2023-04-24,59.37,Changed Mind
2246,6161,2023-08-16,44.85,Wrong Item
2247,3116,2023-01-31,65.29,Wrong Item
2248,34736,2023-10-27,38.39,Changed Mind
2249,12320,2023-04-27,131.45,Wrong Item
2250,32626,2023-11-28,76.66,Changed Mind
2251,58207,2023-12-31,169.17,Wrong Item
2252,1046,2023-07-12,14.92,Defective
2253,48898,2023-01-31,151.15,Wrong Item
2254,28106,2023-06-07,85.16,Wrong Item
2255,1384,2023-02-25,175.38,Defective
2256,47295,2023-08-26,46.28,Changed Mind
2257,12153,2023-03-25,73.24,Wrong Item
2258,29183,2023-07-31,37.97,Changed Mind
2259,55795,2023-12-22,195.98,Changed Mind
2260,46252,2023-12-22,125.26,Defective
2261,50293,2023-04-16,12.67,Changed Mind
2262,32185,2023-03-08,116.72,Wrong Item
2263,43392,2023-05-15,19.43,Defective
2264,19852,2023-08-13,109.01,Changed Mind
2265,19835,2023-12-11,114.29,Defective
2266,42609,2023-10-29,189.67,Defective
2267,53544,2023-12-09,76.6,Defective
2268,14198,2023-12-14,97.89,Defective
2269,18314,2023-06-18,93.9,Changed Mind
2270,26038,2023-03-24,19.03,Changed Mind
2271,10033,2023-03-16,62.48,Defective
2272,48478,2023-02-11,179.44,Wrong Item
2273,25951,2023-02-11,128.49,Changed Mind
2274,39846,2023-02-26,63.01,Defective
2275,51499,2023-04-24,86.19,Changed Mind
2276,33911,2023-10-12,61.06,Wrong Item
2277,39222,2023-01-09,178.63,Defective
2278,13042,2023-03-31,61.07,Changed Mind
2279,34454,2023-04-20,78.83,Wrong Item
2280,55983,2023-03-28,194.97,Changed Mind
2281,26160,2023-09-29,50.11,Wrong Item
2282,22975,2023-04-20,68.48,Wrong Item
2283,1117,2023-05-24,145.33,Changed Mind
2284,35669,2023-06-22,141.73,Changed Mind
2285,33265,2023-07-06,108.98,Changed Mind
2286,25859,2023-11-26,119.09,Wrong Item
2287,6481,2023-07-11,125.27,Wrong Item
2288,41928,2023-05-26,136.23,Changed Mind
2289,34863,2023-01-13,38.16,Defective
2290,12039,2023-12-10,117.37,Changed Mind
2291,30233,2023-07-01,65.13,Defective
2292,14562,2023-02-25,109.24,Defective
2293,26038,2023-05-15,119.69,Defective
2294,49465,2023-08-19,109.86,Changed Mind
2295,42283,2023-05-30,54.44,Wrong Item
2296,56498,2023-12-07,59.54,Changed Mind
2297,24485,2023-08-16,107.91,Defective
2298,43965,2023-07-08,116.86,Defective
2299,54732,2023-03-11,29.63,Defective
2300,3362,2023-03-21,120.73,Wrong Item
2301,36916,2023-06-08,140.55,Defective
2302,30588,2023-06-06,128.07,Defective
2303,35338,2023-08-19,31.78,Defective
2304,46804,2023-07-30,17.87,Wrong Item
2305,23126,2023-03-23,178.51,Defective
2306,58121,2023-06-03,77.08,Defective
2307,56201,2023-01-24,118.96,Defective
2308,36431,2023-04-16,140.42,Changed Mind
2309,53293,2023-01-19,100.98,Changed Mind
2310,28982,2023-07-11,72.05,Defective
2311,45946,2023-06-30,79.64,Defective
2312,4017,2023-10-21,182.47,Defective
2313,24255,2023-02-14,155.52,Wrong Item
2314,5704,2023-10-24,17.75,Changed Mind
2315,4911,2023-12-10,145.32,Wrong Item
2316,10967,2023-05-01,45.05,Changed Mind
2317,59419,2023-01-20,101.05,Wrong Item
2318,10111,2023-04-12,36.26,Wrong Item
2319,48030,2023-08-17,78.84,Wrong Item
2320,49968,2023-08-12,18.54,Defective
2321,60006,2023-09-21,37.93,Changed Mind
2322,52852,2023-11-20,143.06,Defective
2323,9980,2023-07-06,185.36,Changed Mind
2324,36795,2023-07-22,74.33,Changed Mind
2325,3260,2023-08-02,127.03,Wrong Item
2326,30871,2023-12-04,90.11,Defective
2327,32583,2023-11-19,119.59,Defective
2328,40473,2023-03-09,76.42,Changed Mind
2329,13544,2023-10-24,94.24,Changed Mind
2330,11375,2023-06-04,199.14,Changed Mind
2331,9590,2023-10-08,199.22,Defective
2332,51576,2023-04-20,179.42,Wrong Item
2333,23649,2023-12-02,85.11,Changed Mind
2334,48628,2023-12-02,31.0,Changed Mind
2335,59377,2023-07-29,167.71,Changed Mind
2336,23119,2023-12-13,130.85,Changed Mind
2337,8833,2023-07-09,93.56,Wrong Item
2338,10755,2023-05-20,143.25,Changed Mind
2339,55211,2023-11-01,27.64,Defective
2340,34239,2023-02-09,129.83,Changed Mind
2341,11284,2023-09-29,172.27,Defective
2342,22719,2023-02-13,84.79,Changed Mind
2343,30660,2023-10-07,94.25,Defective
2344,12822,2023-10-24,196.04,Defective
2345,17130,2023-10-09,187.5,Defective
2346,16189,2023-01-10,48.12,Defective
2347,60636,2023-10-24,172.37,Changed Mind
2348,6357,2023-07-07,68.15,Wrong Item
2349,47580,2023-10-12,12.62,Wrong Item
2350,35126,2023-12-30,137.83,Defective
2351,27702,2023-05-01,173.02,Wrong Item
2352,20560,2023-02-26,105.35,Defective
2353,57357,2023-09-06,46.96,Defective
2354,32181,2023-06-02,130.78,Wrong Item
2355,21782,2023-08-06,92.86,Defective
2356,40941,2023-08-01,91.46,Defective
2357,42771,2023-02-06,139.31,Defective
2358,46284,2023-06-04,188.97,Defective
2359,15462,2023-10-10,101.07,Changed Mind
2360,43550,2023-12-24,191.96,Defective
2361,34438,2023-05-23,55.36,Wrong Item
2362,3984,2023-03-28,53.27,Wrong Item
2363,28801,2023-04-10,178.97,Defective
2364,21798,2023-06-25,157.52,Defective
2365,18111,2023-05-26,27.89,Changed Mind
2366,27336,2023-01-18,71.27,Changed Mind
2367,38129,2023-06-24,144.11,Changed Mind
2368,44136,2023-01-26,192.29,Wrong Item
2369,11634,2023-10-03,13.05,Wrong Item
2370,1492,2023-07-15,198.13,Wrong Item
2371,34549,2023-05-31,61.0,Changed Mind
2372,18329,2023-02-10,135.42,Wrong Item
2373,12326,2023-11-21,182.53,Changed Mind
2374,40869,2023-02-25,136.98,Defective
2375,18634,2023-11-23,27.39,Wrong Item
2376,7023,2023-06-15,192.25,Wrong Item
2377,8188,2023-09-11,164.8,Defective
2378,57254,2023-09-11,144.29,Wrong Item
2379,7475,2023-01-26,111.03,Defective
2380,44303,2023-11-04,69.2,Wrong Item
2381,30252,2023-12-15,158.85,Defective
2382,6595,2023-10-27,197.3,Wrong Item
2383,25816,2023-02-26,127.78,Changed Mind
2384,59234,2023-10-27,71.07,Changed Mind
2385,35427,2023-08-25,166.67,Defective
2386,20100,2023-01-24,72.21,Changed Mind
2387,23651,2023-08-17,39.87,Changed Mind
2388,1666,2023-05-30,182.66,Defective
2389,43649,2023-05-23,94.26,Wrong Item
2390,42137,2023-11-15,47.73,Changed Mind
2391,26987,2023-03-12,14.8,Wrong Item
2392,42207,2023-10-16,41.04,Defective
2393,39027,2023-04-05,118.94,Changed Mind
2394,6098,2023-09-12,67.05,Wrong Item
2395,52306,2023-03-05,18.52,Defective
2396,41554,2023-08-30,27.25,Changed Mind
2397,4021,2023-04-08,111.43,Defective
2398,47791,2023-08-07,98.59,Changed Mind
2399,29839,2023-03-25,110.9,Defective
2400,59786,2023-02-28,30.07,Wrong Item
2401,59739,2023-01-06,112.93,Wrong Item
2402,27236,2023-01-14,111.94,Wrong Item
2403,21797,2023-09-24,177.48,Changed Mind
2404,31324,2023-04-01,138.61,Wrong Item
2405,37866,2023-05-17,117.03,Wrong Item
2406,28529,2023-02-22,159.88,Changed Mind
2407,40250,2023-07-16,69.2,Wrong Item
2408,57528,2023-05-01,144.41,Wrong Item
2409,8875,2023-11-22,64.11,Defective
2410,34614,2023-03-04,124.58,Changed Mind
2411,47576,2023-12-11,34.5,Defective
2412,30888,2023-09-26,152.64,Wrong Item
2413,42932,2023-02-26,108.99,Wrong Item
2414,4476,2023-08-05,157.26,Wrong Item
2415,13329,2023-04-12,46.94,Defective
2416,23335,2023-07-10,84.86,Wrong Item
2417,33745,2023-08-21,129.09,Changed Mind
2418,21297,2023-08-11,25.89,Defective
2419,13055,2023-06-21,43.24,Defective
2420,53257,2023-03-14,96.87,Wrong Item
2421,47695,2023-04-25,166.69,Wrong Item
2422,40086,2023-12-03,183.28,Wrong Item
2423,54806,2023-09-21,193.21,Defective
2424,48213,2023-06-12,56.59,Defective
2425,32016,2023-09-11,179.29,Defective
2426,19452,2023-02-20,94.02,Changed Mind
2427,4632,2023-05-25,115.64,Wrong Item
2428,29496,2023-06-27,185.95,Changed Mind
2429,53108,2023-11-21,164.71,Wrong Item
2430,50661,2023-11-08,163.86,Defective
2431,22707,2023-12-25,185.36,Defective
2432,41833,2023-01-17,12.48,Defective
2433,41760,2023-09-18,133.11,Changed Mind
2434,50908,2023-12-09,74.65,Changed Mind
2435,48063,2023-06-12,195.97,Changed Mind
2436,30096,2023-05-04,34.24,Wrong Item
2437,38719,2023-02-19,135.93,Defective
2438,38870,2023-03-31,118.52,Changed Mind
2439,11828,2023-11-28,41.16,Changed Mind
2440,50803,2023-01-12,116.92,Changed Mind
2441,46604,2023-02-14,45.32,Defective
2442,44876,2023-06-22,152.73,Wrong Item
2443,48007,2023-03-13,182.87,Changed Mind
2444,15831,2023-10-29,93.37,Changed Mind
2445,30266,2023-07-05,134.0,Wrong Item
2446,47985,2023-12-15,140.88,Changed Mind
2447,35897,2023-05-08,66.28,Defective
2448,17814,2023-10-22,33.59,Changed Mind
2449,51136,2023-10-20,41.25,Defective
2450,40733,2023-07-06,74.68,Defective
2451,32142,2023-04-14,142.96,Wrong Item
2452,29102,2023-04-18,187.88,Changed Mind
2453,2782,2023-12-14,134.35,Defective
2454,51229,2023-07-10,69.54,Changed Mind
2455,59102,2023-02-05,143.37,Defective
2456,6235,2023-12-01,89.75,Changed Mind
2457,36864,2023-02-22,54.88,Wrong Item
2458,14015,2023-05-26,112.97,Changed Mind
2459,32452,2023-03-08,85.07,Changed Mind
2460,58660,2023-11-24,37.28,Changed Mind
2461,52941,2023-02-06,20.73,Defective
2462,60413,2023-01-21,65.57,Changed Mind
2463,22698,2023-09-04,70.01,Wrong Item
2464,11970,2023-06-04,163.14,Defective
2465,26835,2023-11-22,172.39,Changed Mind
2466,3057,2023-04-08,42.7,Wrong Item
2467,25479,2023-04-25,69.46,Defective
2468,29675,2023-11-21,134.43,Wrong Item
2469,47617,2023-09-24,67.19,Defective
